"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/20/2016","03:20:54","3045.500000","W"
"9/20/2016","03:20:55","2967.890000","W"
"9/20/2016","03:20:56","2967.890000","W"
"9/20/2016","03:20:57","3238.490000","W"
"9/20/2016","03:20:58","3238.490000","W"
"9/20/2016","03:20:59","3140.170000","W"
"9/20/2016","03:21:00","3140.130000","W"
"9/20/2016","03:21:01","3140.130000","W"
"9/20/2016","03:21:02","2985.320000","W"
"9/20/2016","03:21:03","3254.630000","W"
"9/20/2016","03:21:04","3047.090000","W"
"9/20/2016","03:21:05","2791.360000","W"
"9/20/2016","03:21:06","2791.360000","W"
"9/20/2016","03:21:07","2721.000000","W"
"9/20/2016","03:21:08","2721.000000","W"
"9/20/2016","03:21:09","2698.070000","W"
"9/20/2016","03:21:10","2703.900000","W"
"9/20/2016","03:21:11","2703.900000","W"
"9/20/2016","03:21:12","2701.580000","W"
"9/20/2016","03:21:13","2701.580000","W"
"9/20/2016","03:21:14","2795.580000","W"
"9/20/2016","03:21:15","2691.720000","W"
"9/20/2016","03:21:16","2691.720000","W"
"9/20/2016","03:21:17","2688.280000","W"
"9/20/2016","03:21:18","2723.120000","W"
"9/20/2016","03:21:19","2723.120000","W"
"9/20/2016","03:21:20","2723.330000","W"
"9/20/2016","03:21:21","2692.470000","W"
"9/20/2016","03:21:22","2692.470000","W"
"9/20/2016","03:21:23","2713.960000","W"
"9/20/2016","03:21:24","2698.440000","W"
"9/20/2016","03:21:25","2698.440000","W"
"9/20/2016","03:21:26","2694.140000","W"
"9/20/2016","03:21:27","2694.140000","W"
"9/20/2016","03:21:28","2682.640000","W"
"9/20/2016","03:21:29","2689.180000","W"
"9/20/2016","03:21:30","2689.180000","W"
"9/20/2016","03:21:31","2701.340000","W"
"9/20/2016","03:21:32","2701.220000","W"
"9/20/2016","03:21:33","2701.220000","W"
"9/20/2016","03:21:34","2707.560000","W"
"9/20/2016","03:21:35","2707.560000","W"
"9/20/2016","03:21:36","2713.260000","W"
"9/20/2016","03:21:37","2737.530000","W"
"9/20/2016","03:21:38","2737.530000","W"
"9/20/2016","03:21:39","3068.470000","W"
"9/20/2016","03:21:40","2985.770000","W"
"9/20/2016","03:21:41","2985.770000","W"
"9/20/2016","03:21:42","3124.390000","W"
"9/20/2016","03:21:43","3124.390000","W"
"9/20/2016","03:21:44","2829.990000","W"
"9/20/2016","03:21:45","3027.940000","W"
"9/20/2016","03:21:46","3027.940000","W"
"9/20/2016","03:21:47","3038.750000","W"
"9/20/2016","03:21:48","2868.120000","W"
"9/20/2016","03:21:49","3081.160000","W"
"9/20/2016","03:21:50","2688.190000","W"
"9/20/2016","03:21:51","2688.190000","W"
"9/20/2016","03:21:52","2683.940000","W"
"9/20/2016","03:21:53","2691.130000","W"
"9/20/2016","03:21:54","2691.130000","W"
"9/20/2016","03:21:55","2681.100000","W"
"9/20/2016","03:21:56","2681.100000","W"
"9/20/2016","03:21:57","2683.090000","W"
"9/20/2016","03:21:58","2711.400000","W"
"9/20/2016","03:21:59","2711.400000","W"
"9/20/2016","03:22:00","2775.240000","W"
"9/20/2016","03:22:01","2775.240000","W"
"9/20/2016","03:22:02","2797.150000","W"
"9/20/2016","03:22:03","2943.030000","W"
"9/20/2016","03:22:04","2965.200000","W"
"9/20/2016","03:22:05","2826.350000","W"
"9/20/2016","03:22:06","2689.880000","W"
"9/20/2016","03:22:07","2757.790000","W"
"9/20/2016","03:22:08","2757.790000","W"
"9/20/2016","03:22:09","2696.980000","W"
"9/20/2016","03:22:10","2678.560000","W"
"9/20/2016","03:22:11","2678.560000","W"
"9/20/2016","03:22:12","2683.570000","W"
"9/20/2016","03:22:13","2683.570000","W"
"9/20/2016","03:22:14","2714.780000","W"
"9/20/2016","03:22:15","2692.710000","W"
"9/20/2016","03:22:16","2692.710000","W"
"9/20/2016","03:22:17","2684.780000","W"
"9/20/2016","03:22:18","2670.380000","W"
"9/20/2016","03:22:19","2670.380000","W"
"9/20/2016","03:22:20","2677.020000","W"
"9/20/2016","03:22:21","2677.020000","W"
"9/20/2016","03:22:22","2679.510000","W"
"9/20/2016","03:22:23","2679.410000","W"
"9/20/2016","03:22:24","2679.410000","W"
"9/20/2016","03:22:25","2679.610000","W"
"9/20/2016","03:22:26","2679.610000","W"
"9/20/2016","03:22:27","2680.160000","W"
"9/20/2016","03:22:28","2675.100000","W"
"9/20/2016","03:22:29","2675.100000","W"
"9/20/2016","03:22:30","2669.850000","W"
"9/20/2016","03:22:31","2670.900000","W"
"9/20/2016","03:22:32","2670.900000","W"
"9/20/2016","03:22:33","2679.320000","W"
"9/20/2016","03:22:34","2679.320000","W"
"9/20/2016","03:22:35","2697.240000","W"
"9/20/2016","03:22:36","2683.350000","W"
"9/20/2016","03:22:37","2683.350000","W"
"9/20/2016","03:22:38","3237.010000","W"
"9/20/2016","03:22:39","3004.000000","W"
"9/20/2016","03:22:40","3004.000000","W"
"9/20/2016","03:22:41","3214.610000","W"
"9/20/2016","03:22:42","3214.610000","W"
"9/20/2016","03:22:43","3735.630000","W"
"9/20/2016","03:22:44","3937.530000","W"
"9/20/2016","03:22:45","3937.530000","W"
"9/20/2016","03:22:46","5042.950000","W"
"9/20/2016","03:22:47","5042.950000","W"
"9/20/2016","03:22:48","3882.990000","W"
"9/20/2016","03:22:49","4125.690000","W"
"9/20/2016","03:22:50","4125.690000","W"
"9/20/2016","03:22:51","3518.790000","W"
"9/20/2016","03:22:52","3709.040000","W"
"9/20/2016","03:22:53","3709.040000","W"
"9/20/2016","03:22:54","3829.540000","W"
"9/20/2016","03:22:55","3829.540000","W"
"9/20/2016","03:22:56","3717.470000","W"
"9/20/2016","03:22:57","3691.680000","W"
"9/20/2016","03:22:58","3691.680000","W"
"9/20/2016","03:22:59","3986.280000","W"
"9/20/2016","03:23:00","3762.470000","W"
"9/20/2016","03:23:01","4364.180000","W"
"9/20/2016","03:23:02","5728.110000","W"
"9/20/2016","03:23:03","5728.110000","W"
"9/20/2016","03:23:04","5906.470000","W"
"9/20/2016","03:23:05","5906.470000","W"
"9/20/2016","03:23:06","4638.660000","W"
"9/20/2016","03:23:07","4625.020000","W"
"9/20/2016","03:23:08","4625.020000","W"
"9/20/2016","03:23:09","5074.080000","W"
"9/20/2016","03:23:10","5074.080000","W"
"9/20/2016","03:23:11","5591.420000","W"
"9/20/2016","03:23:12","5522.590000","W"
"9/20/2016","03:23:13","5522.590000","W"
"9/20/2016","03:23:14","5376.250000","W"
"9/20/2016","03:23:15","5262.570000","W"
"9/20/2016","03:23:16","5262.570000","W"
"9/20/2016","03:23:17","5270.660000","W"
"9/20/2016","03:23:18","5270.660000","W"
"9/20/2016","03:23:19","4373.970000","W"
"9/20/2016","03:23:20","4961.810000","W"
"9/20/2016","03:23:21","4961.810000","W"
"9/20/2016","03:23:22","5094.120000","W"
"9/20/2016","03:23:23","5144.690000","W"
"9/20/2016","03:23:24","5870.660000","W"
"9/20/2016","03:23:25","5109.400000","W"
"9/20/2016","03:23:26","5109.400000","W"
"9/20/2016","03:23:27","4631.860000","W"
"9/20/2016","03:23:28","4631.860000","W"
"9/20/2016","03:23:29","5405.360000","W"
"9/20/2016","03:23:30","4105.940000","W"
"9/20/2016","03:23:31","4105.940000","W"
"9/20/2016","03:23:32","4734.090000","W"
"9/20/2016","03:23:33","5303.970000","W"
"9/20/2016","03:23:34","5303.970000","W"
"9/20/2016","03:23:35","5159.450000","W"
"9/20/2016","03:23:36","5159.450000","W"
"9/20/2016","03:23:37","5189.210000","W"
"9/20/2016","03:23:38","4577.360000","W"
"9/20/2016","03:23:39","4577.360000","W"
"9/20/2016","03:23:40","4857.000000","W"
"9/20/2016","03:23:41","4857.000000","W"
"9/20/2016","03:23:42","4469.960000","W"
"9/20/2016","03:23:43","4457.290000","W"
"9/20/2016","03:23:44","4457.290000","W"
"9/20/2016","03:23:45","4615.660000","W"
"9/20/2016","03:23:46","4732.730000","W"
"9/20/2016","03:23:47","4732.730000","W"
"9/20/2016","03:23:48","3707.450000","W"
"9/20/2016","03:23:49","3707.450000","W"
"9/20/2016","03:23:50","4060.240000","W"
"9/20/2016","03:23:51","4099.270000","W"
"9/20/2016","03:23:52","4099.270000","W"
"9/20/2016","03:23:53","4436.960000","W"
"9/20/2016","03:23:54","4141.800000","W"
"9/20/2016","03:23:55","4141.800000","W"
"9/20/2016","03:23:56","3730.900000","W"
"9/20/2016","03:23:57","3730.900000","W"
"9/20/2016","03:23:58","4254.970000","W"
"9/20/2016","03:23:59","4792.640000","W"
"9/20/2016","03:24:00","4792.640000","W"
"9/20/2016","03:24:01","4966.160000","W"
"9/20/2016","03:24:02","4966.160000","W"
"9/20/2016","03:24:03","5293.870000","W"
"9/20/2016","03:24:04","4852.960000","W"
"9/20/2016","03:24:05","4852.960000","W"
"9/20/2016","03:24:06","4649.350000","W"
"9/20/2016","03:24:07","4362.790000","W"
"9/20/2016","03:24:08","4559.020000","W"
"9/20/2016","03:24:09","4559.020000","W"
"9/20/2016","03:24:10","4539.310000","W"
"9/20/2016","03:24:11","4539.310000","W"
"9/20/2016","03:24:12","4302.520000","W"
"9/20/2016","03:24:13","4674.790000","W"
"9/20/2016","03:24:14","4674.790000","W"
"9/20/2016","03:24:15","4121.950000","W"
"9/20/2016","03:24:16","4537.850000","W"
"9/20/2016","03:24:17","4839.030000","W"
"9/20/2016","03:24:18","5035.870000","W"
"9/20/2016","03:24:19","5035.870000","W"
"9/20/2016","03:24:20","4537.300000","W"
"9/20/2016","03:24:21","4537.300000","W"
"9/20/2016","03:24:22","4436.550000","W"
"9/20/2016","03:24:23","3651.850000","W"
"9/20/2016","03:24:24","3651.850000","W"
"9/20/2016","03:24:25","3575.480000","W"
"9/20/2016","03:24:26","3670.170000","W"
"9/20/2016","03:24:27","3670.170000","W"
"9/20/2016","03:24:28","3425.330000","W"
"9/20/2016","03:24:29","3425.330000","W"
"9/20/2016","03:24:30","3548.590000","W"
"9/20/2016","03:24:31","3443.170000","W"
"9/20/2016","03:24:32","3443.170000","W"
"9/20/2016","03:24:33","3588.710000","W"
"9/20/2016","03:24:34","3588.710000","W"
"9/20/2016","03:24:35","3440.250000","W"
"9/20/2016","03:24:36","3440.250000","W"
"9/20/2016","03:24:37","3608.970000","W"
"9/20/2016","03:24:38","3608.970000","W"
"9/20/2016","03:24:39","3476.890000","W"
"9/20/2016","03:24:40","3520.560000","W"
"9/20/2016","03:24:41","3520.560000","W"
"9/20/2016","03:24:42","3622.810000","W"
"9/20/2016","03:24:43","3622.810000","W"
"9/20/2016","03:24:44","3385.190000","W"
"9/20/2016","03:24:45","3484.560000","W"
"9/20/2016","03:24:46","3665.460000","W"
"9/20/2016","03:24:47","3665.460000","W"
"9/20/2016","03:24:48","3563.390000","W"
"9/20/2016","03:24:49","3554.730000","W"
"9/20/2016","03:24:50","3554.730000","W"
"9/20/2016","03:24:51","4172.460000","W"
"9/20/2016","03:24:52","4172.460000","W"
"9/20/2016","03:24:53","3725.860000","W"
"9/20/2016","03:24:54","4023.830000","W"
"9/20/2016","03:24:55","4240.400000","W"
"9/20/2016","03:24:56","4240.400000","W"
"9/20/2016","03:24:57","4528.780000","W"
"9/20/2016","03:24:58","3898.870000","W"
"9/20/2016","03:24:59","3898.870000","W"
"9/20/2016","03:25:00","4668.930000","W"
"9/20/2016","03:25:01","4668.930000","W"
"9/20/2016","03:25:02","4316.340000","W"
"9/20/2016","03:25:03","4364.920000","W"
"9/20/2016","03:25:04","4364.920000","W"
"9/20/2016","03:25:05","4101.510000","W"
"9/20/2016","03:25:06","4101.510000","W"
"9/20/2016","03:25:07","3676.450000","W"
"9/20/2016","03:25:08","4238.750000","W"
"9/20/2016","03:25:09","4238.750000","W"
"9/20/2016","03:25:10","4916.460000","W"
"9/20/2016","03:25:11","5081.970000","W"
"9/20/2016","03:25:12","5081.970000","W"
"9/20/2016","03:25:13","5930.250000","W"
"9/20/2016","03:25:14","5930.250000","W"
"9/20/2016","03:25:15","5624.880000","W"
"9/20/2016","03:25:16","5363.810000","W"
"9/20/2016","03:25:17","4533.410000","W"
"9/20/2016","03:25:18","4533.410000","W"
"9/20/2016","03:25:19","3862.790000","W"
"9/20/2016","03:25:20","3899.150000","W"
"9/20/2016","03:25:21","3893.420000","W"
"9/20/2016","03:25:22","3893.420000","W"
"9/20/2016","03:25:23","4336.280000","W"
"9/20/2016","03:25:24","4336.280000","W"
"9/20/2016","03:25:25","4074.390000","W"
"9/20/2016","03:25:26","4147.840000","W"
"9/20/2016","03:25:27","4085.840000","W"
"9/20/2016","03:25:28","3828.480000","W"
"9/20/2016","03:25:29","3828.480000","W"
"9/20/2016","03:25:30","3698.270000","W"
"9/20/2016","03:25:31","3677.240000","W"
"9/20/2016","03:25:32","3677.240000","W"
"9/20/2016","03:25:33","3898.510000","W"
"9/20/2016","03:25:34","3898.510000","W"
"9/20/2016","03:25:35","3798.280000","W"
"9/20/2016","03:25:36","3738.970000","W"
"9/20/2016","03:25:37","3738.970000","W"
"9/20/2016","03:25:38","3793.230000","W"
"9/20/2016","03:25:39","3793.230000","W"
"9/20/2016","03:25:40","4042.930000","W"
"9/20/2016","03:25:41","3891.610000","W"
"9/20/2016","03:25:42","3891.610000","W"
"9/20/2016","03:25:43","3714.030000","W"
"9/20/2016","03:25:44","3978.340000","W"
"9/20/2016","03:25:45","3990.810000","W"
"9/20/2016","03:25:46","3990.810000","W"
"9/20/2016","03:25:47","4000.990000","W"
"9/20/2016","03:25:48","3775.550000","W"
"9/20/2016","03:25:49","3803.690000","W"
"9/20/2016","03:25:50","4097.260000","W"
"9/20/2016","03:25:51","4097.260000","W"
"9/20/2016","03:25:52","3931.950000","W"
"9/20/2016","03:25:53","3908.980000","W"
"9/20/2016","03:25:54","3908.980000","W"
"9/20/2016","03:25:55","3548.940000","W"
"9/20/2016","03:25:56","3548.940000","W"
"9/20/2016","03:25:57","3433.250000","W"
"9/20/2016","03:25:58","3524.780000","W"
"9/20/2016","03:25:59","3524.780000","W"
"9/20/2016","03:26:00","3432.080000","W"
"9/20/2016","03:26:01","3432.080000","W"
