"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/18/2016","9:44:54 AM","2662.390000","W"
"9/18/2016","9:44:55 AM","2664.550000","W"
"9/18/2016","9:44:56 AM","2666.230000","W"
"9/18/2016","9:44:57 AM","2666.230000","W"
"9/18/2016","9:44:58 AM","2692.500000","W"
"9/18/2016","9:44:59 AM","2687.660000","W"
"9/18/2016","9:45:00 AM","2687.660000","W"
"9/18/2016","9:45:01 AM","2715.110000","W"
"9/18/2016","9:45:02 AM","2671.250000","W"
"9/18/2016","9:45:03 AM","2671.250000","W"
"9/18/2016","9:45:04 AM","2671.420000","W"
"9/18/2016","9:45:05 AM","2673.660000","W"
"9/18/2016","9:45:06 AM","2673.660000","W"
"9/18/2016","9:45:07 AM","2677.920000","W"
"9/18/2016","9:45:08 AM","2669.160000","W"
"9/18/2016","9:45:09 AM","2686.160000","W"
"9/18/2016","9:45:10 AM","2686.160000","W"
"9/18/2016","9:45:11 AM","2661.850000","W"
"9/18/2016","9:45:12 AM","2665.890000","W"
"9/18/2016","9:45:13 AM","2665.890000","W"
"9/18/2016","9:45:14 AM","2664.050000","W"
"9/18/2016","9:45:15 AM","2669.820000","W"
"9/18/2016","9:45:16 AM","2669.820000","W"
"9/18/2016","9:45:17 AM","2767.760000","W"
"9/18/2016","9:45:18 AM","2758.670000","W"
"9/18/2016","9:45:19 AM","2758.670000","W"
"9/18/2016","9:45:20 AM","2761.360000","W"
"9/18/2016","9:45:21 AM","2770.560000","W"
"9/18/2016","9:45:22 AM","2770.560000","W"
"9/18/2016","9:45:23 AM","2771.940000","W"
"9/18/2016","9:45:24 AM","2769.850000","W"
"9/18/2016","9:45:25 AM","2769.850000","W"
"9/18/2016","9:45:26 AM","2763.630000","W"
"9/18/2016","9:45:27 AM","2762.680000","W"
"9/18/2016","9:45:28 AM","2762.680000","W"
"9/18/2016","9:45:29 AM","2762.810000","W"
"9/18/2016","9:45:30 AM","2755.990000","W"
"9/18/2016","9:45:31 AM","2755.990000","W"
"9/18/2016","9:45:32 AM","2769.750000","W"
"9/18/2016","9:45:33 AM","2766.330000","W"
"9/18/2016","9:45:34 AM","2766.330000","W"
"9/18/2016","9:45:35 AM","2775.220000","W"
"9/18/2016","9:45:36 AM","2766.830000","W"
"9/18/2016","9:45:37 AM","2766.830000","W"
"9/18/2016","9:45:38 AM","2767.350000","W"
"9/18/2016","9:45:39 AM","2760.060000","W"
"9/18/2016","9:45:40 AM","2760.060000","W"
"9/18/2016","9:45:41 AM","2758.070000","W"
"9/18/2016","9:45:42 AM","2758.980000","W"
"9/18/2016","9:45:43 AM","2758.980000","W"
"9/18/2016","9:45:44 AM","2781.830000","W"
"9/18/2016","9:45:45 AM","2822.810000","W"
"9/18/2016","9:45:46 AM","2822.810000","W"
"9/18/2016","9:45:47 AM","2766.400000","W"
"9/18/2016","9:45:48 AM","2768.250000","W"
"9/18/2016","9:45:49 AM","2756.610000","W"
"9/18/2016","9:45:50 AM","2756.610000","W"
"9/18/2016","9:45:51 AM","2748.670000","W"
"9/18/2016","9:45:52 AM","2780.670000","W"
"9/18/2016","9:45:53 AM","2780.670000","W"
"9/18/2016","9:45:54 AM","2791.680000","W"
"9/18/2016","9:45:55 AM","2758.410000","W"
"9/18/2016","9:45:56 AM","2758.410000","W"
"9/18/2016","9:45:57 AM","2775.110000","W"
"9/18/2016","9:45:58 AM","2807.690000","W"
"9/18/2016","9:45:59 AM","2807.690000","W"
"9/18/2016","9:46:00 AM","2779.890000","W"
"9/18/2016","9:46:01 AM","2815.070000","W"
"9/18/2016","9:46:02 AM","2815.070000","W"
"9/18/2016","9:46:03 AM","2753.770000","W"
"9/18/2016","9:46:04 AM","2751.910000","W"
"9/18/2016","9:46:05 AM","2751.910000","W"
"9/18/2016","9:46:06 AM","2764.370000","W"
"9/18/2016","9:46:07 AM","2753.830000","W"
"9/18/2016","9:46:08 AM","2741.210000","W"
"9/18/2016","9:46:09 AM","2741.210000","W"
"9/18/2016","9:46:10 AM","2770.760000","W"
"9/18/2016","9:46:11 AM","2760.610000","W"
"9/18/2016","9:46:12 AM","2760.610000","W"
"9/18/2016","9:46:13 AM","2747.610000","W"
"9/18/2016","9:46:14 AM","2751.080000","W"
"9/18/2016","9:46:15 AM","2751.080000","W"
"9/18/2016","9:46:16 AM","2757.430000","W"
"9/18/2016","9:46:17 AM","2758.290000","W"
"9/18/2016","9:46:18 AM","2758.290000","W"
"9/18/2016","9:46:19 AM","2750.710000","W"
"9/18/2016","9:46:20 AM","2763.680000","W"
"9/18/2016","9:46:21 AM","2763.680000","W"
"9/18/2016","9:46:22 AM","2754.730000","W"
"9/18/2016","9:46:23 AM","2744.650000","W"
"9/18/2016","9:46:24 AM","2744.650000","W"
"9/18/2016","9:46:25 AM","2745.910000","W"
"9/18/2016","9:46:26 AM","2765.250000","W"
"9/18/2016","9:46:27 AM","2765.250000","W"
"9/18/2016","9:46:28 AM","2765.480000","W"
"9/18/2016","9:46:29 AM","2747.450000","W"
"9/18/2016","9:46:30 AM","2746.820000","W"
"9/18/2016","9:46:31 AM","2746.820000","W"
"9/18/2016","9:46:32 AM","2751.140000","W"
"9/18/2016","9:46:33 AM","2749.570000","W"
"9/18/2016","9:46:34 AM","2749.570000","W"
"9/18/2016","9:46:35 AM","2764.160000","W"
"9/18/2016","9:46:36 AM","2765.750000","W"
"9/18/2016","9:46:37 AM","2765.750000","W"
"9/18/2016","9:46:38 AM","2770.190000","W"
"9/18/2016","9:46:39 AM","2753.740000","W"
"9/18/2016","9:46:40 AM","2753.740000","W"
"9/18/2016","9:46:41 AM","2765.030000","W"
"9/18/2016","9:46:42 AM","2753.360000","W"
"9/18/2016","9:46:43 AM","2753.360000","W"
"9/18/2016","9:46:44 AM","2754.640000","W"
"9/18/2016","9:46:45 AM","2754.800000","W"
"9/18/2016","9:46:46 AM","2754.800000","W"
"9/18/2016","9:46:47 AM","2757.910000","W"
"9/18/2016","9:46:48 AM","3205.060000","W"
"9/18/2016","9:46:49 AM","3149.100000","W"
"9/18/2016","9:46:50 AM","3149.100000","W"
"9/18/2016","9:46:51 AM","3158.750000","W"
"9/18/2016","9:46:52 AM","3158.750000","W"
"9/18/2016","9:46:53 AM","3142.610000","W"
"9/18/2016","9:46:54 AM","3164.360000","W"
"9/18/2016","9:46:55 AM","3163.930000","W"
"9/18/2016","9:46:56 AM","3163.930000","W"
"9/18/2016","9:46:57 AM","3137.090000","W"
"9/18/2016","9:46:58 AM","3060.720000","W"
"9/18/2016","9:46:59 AM","3060.720000","W"
"9/18/2016","9:47:00 AM","3033.580000","W"
"9/18/2016","9:47:01 AM","3057.420000","W"
"9/18/2016","9:47:02 AM","3057.420000","W"
"9/18/2016","9:47:03 AM","3020.770000","W"
"9/18/2016","9:47:04 AM","3023.510000","W"
"9/18/2016","9:47:05 AM","3023.510000","W"
"9/18/2016","9:47:06 AM","3023.380000","W"
"9/18/2016","9:47:07 AM","3031.220000","W"
"9/18/2016","9:47:08 AM","3031.220000","W"
"9/18/2016","9:47:09 AM","3060.300000","W"
"9/18/2016","9:47:10 AM","3031.990000","W"
"9/18/2016","9:47:11 AM","3031.990000","W"
"9/18/2016","9:47:12 AM","3028.420000","W"
"9/18/2016","9:47:13 AM","3050.750000","W"
"9/18/2016","9:47:14 AM","3050.750000","W"
"9/18/2016","9:47:15 AM","3035.400000","W"
"9/18/2016","9:47:16 AM","3008.850000","W"
"9/18/2016","9:47:17 AM","3008.850000","W"
"9/18/2016","9:47:18 AM","3029.390000","W"
"9/18/2016","9:47:19 AM","3029.080000","W"
"9/18/2016","9:47:20 AM","3038.530000","W"
