"Date of Measurement","Time of Measurement","W","Measurement Units"
"10/1/2016","22:53:35","2674.810000","W"
"10/1/2016","22:53:36","2674.810000","W"
"10/1/2016","22:53:37","2704.360000","W"
"10/1/2016","22:53:38","2687.620000","W"
"10/1/2016","22:53:39","2687.620000","W"
"10/1/2016","22:53:40","2693.300000","W"
"10/1/2016","22:53:41","2685.170000","W"
"10/1/2016","22:53:42","2685.170000","W"
"10/1/2016","22:53:43","2682.160000","W"
"10/1/2016","22:53:44","2688.060000","W"
"10/1/2016","22:53:45","2688.060000","W"
"10/1/2016","22:53:46","2691.960000","W"
"10/1/2016","22:53:47","2785.800000","W"
"10/1/2016","22:53:48","2741.300000","W"
"10/1/2016","22:53:49","2741.300000","W"
